anime_id,title,title_english,title_japanese,title_synonyms,url,image_url,trailer_url,type,source,episodes,status,airing,aired_from,aired_to,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast_day,broadcast_time,producers,licensors,studios,genres,themes
487,Girls Bravo: Second Season,Girls Bravo: Second Season,GIRLSブラボー second season,,https://myanimelist.net/anime/487/Girls_Bravo__Second_Season,https://cdn.myanimelist.net/images/anime/1538/133872.jpg,,TV,Manga,13.0,Finished Airing,False,2005-01-27T00:00:00+00:00,2005-04-21T00:00:00+00:00,23 min per ep,R+ - Mild Nudity,6.59,49513.0,6408.0,2254,93807,136,"Small for his age, Yukinari has been bullied and abused by girls all his life. Now in high school, he has developed a rare condition: whenever girls touch him, or even come close, he breaks out in hives. Imagine his surprise, when he is suddenly transported to the city of Seiren on a mystic world invisibly orbiting the Earth, and populated with vast numbers of women and very few men. Fortunately, he has a new friend, Miharu-chan, whose touch inexplicably doesn't affect him.

(Source: ANN)",,winter,2005.0,Fridays,00:30,"WOWOW, AIC, Lantis, Kadokawa Shoten, Rakuonsha, KlockWorx, Happinet Pictures","Funimation, Geneon Entertainment USA",AIC Spirits,"Comedy, Fantasy, Romance, Ecchi","Harem, Isekai, School"
552,Digimon Adventure,Digimon: Digital Monsters,デジモンアドベンチャー,Digimon Adventure 01,https://myanimelist.net/anime/552/Digimon_Adventure,https://cdn.myanimelist.net/images/anime/1471/99249.jpg,,TV,Other,54.0,Finished Airing,False,1999-03-07T00:00:00+00:00,2000-03-26T00:00:00+00:00,24 min per ep,PG - Children,7.78,260371.0,1069.0,587,408333,5461,"When a group of seven children go to summer camp, the last thing that they expect is snow falling in July. In the confusion that follows this phenomenon, they each receive an odd device that transports them to another world. As soon as they wake up in this new world, they encounter strange creatures who call themselves ""Digimon."" The Digimon tell them that they've landed in the ""Digital World,"" far from home.

With only the Digimon and the ""Digivices"" as protection, the seven children set off to find their way home and learn the reason why they were brought here. Led by the impulsive Taichi Yagami and his hungry Digimon partner Agumon, this group will have to fight unknown evils as they discover more about this outlandish Digital World.

[Written by MAL Rewrite]","Digimon Adventure was originally planned to be a short film, but it was expanded into a full-fledged series before production could begin.",spring,1999.0,Sundays,09:00,"Yomiko Advertising, Fuji TV","Discotek Media, Saban Entertainment, Flatiron Film Company",Toei Animation,"Action, Adventure, Comedy, Fantasy",Isekai
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,,遙かなる時空の中で 〜紫陽花ゆめ語り〜,"In a Distant Time OVA, Haruka Naru Toki no Naka de: Ajisai Yumegatari",https://myanimelist.net/anime/647/Harukanaru_Toki_no_Naka_de__Ajisai_Yumegatari,https://cdn.myanimelist.net/images/anime/2/72171.jpg,,OVA,Visual novel,2.0,Finished Airing,False,2002-03-27T00:00:00+00:00,2003-01-23T00:00:00+00:00,30 min per ep,PG-13 - Teens 13 or older,6.18,1226.0,8745.0,9557,3840,3,"Whisked away to the land of Kyou, Akane learns that she is the Ryuujin no Miko, and meets the Hachiyou, her protectors. They must defeat Akuram, a demon who wants to destroy Kyou using the power of Azusa, a woman who has the power to absorb human energy. If Akane and the Hachiyou cannot defeat Akuram and bring peace to Kyou, Azusa'a power will destroy the humans.

(Source: ANN)",,,,,,,,Zexcs,"Adventure, Drama, Fantasy, Romance, Supernatural","Isekai, Mythology"
738,MÄR,,メル,"Marchen Awakens Romance, Märchen Awakens Romance, MAR-Heaven, MÄR Heaven",https://myanimelist.net/anime/738/MÄR,https://cdn.myanimelist.net/images/anime/8/38383.jpg,,TV,Manga,102.0,Finished Airing,False,2005-04-03T00:00:00+00:00,2007-03-25T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.25,22124.0,3047.0,3094,54023,310,"Dreaming of a magical world every night, the young Toramizu Ginta yearns to be able to go there. With only his friend Koyuki believing in his dreams, Ginta remains positive despite the slander he receives from others over his dreams. But his wishes are answered, as one day a large door appears in front of Ginta, summoning him to the land of MAR Heaven. In this land, the weapons known as ARMS exist. While initially Ginta greatly enjoyed the discovery of this magical world, he soon learns of the terrible wars that have once plagued MAR Heaven and the upcoming war that may soon appear.","VIZ Media licensed only the first 52 episodes of MÄR, and released only the first 16 on DVD before cancelling the rest of the releases.",spring,2005.0,Sundays,10:00,"TV Tokyo, Shogakukan-Shueisha Productions",VIZ Media,SynergySP,"Action, Adventure, Comedy, Fantasy",Isekai
845,Kiba,Kiba,牙-KIBA-,Fang,https://myanimelist.net/anime/845/Kiba,https://cdn.myanimelist.net/images/anime/1522/114250.jpg,,TV,Original,51.0,Finished Airing,False,2006-04-02T00:00:00+00:00,2007-03-25T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.28,33768.0,2886.0,2488,80043,449,"In a dystopian future, two friends dream of freedom... and gain more than they bargain for! Hothead Zed is on the run from the authorities, while his brainy pal Noah struggles with his own battered body. Both find a magical world that seems to offer escape and power undreamed of. Join Zed and his powerful, rebellious spirit Amir Gaul on their search for the ultimate power. It's a force that can save the world—or destroy life as we know it. This is the world of KIBA! Where you must harness the power within and fight with all you got!

(Source: RightStuf)",,spring,2006.0,Sundays,08:30,"Aniplex, Ashi Productions, Sony Music Entertainment","ADV Films, Sentai Filmworks",Madhouse,"Action, Adventure, Fantasy",Isekai
872,Mahou Shoujo-tai Arusu,Tweeny Witches,魔法少女隊アルス,"Mahou Shoujo-tai Alice, Mahou Shoujotai, Magic-Girl Squad: Alice, Magical Girl Squad Arusu",https://myanimelist.net/anime/872/Mahou_Shoujo-tai_Arusu,https://cdn.myanimelist.net/images/anime/1934/140911.jpg,https://www.youtube.com/watch?v=nH8n0oY_61g,TV,Original,40.0,Finished Airing,False,2004-04-09T00:00:00+00:00,2005-03-04T00:00:00+00:00,9 min per ep,PG-13 - Teens 13 or older,7.03,7027.0,4145.0,4101,31545,87,"Arusu believes in magic. With all her heart, she believes that magic is possible and that it can be used for good deeds and fun games. But suddenly, she finds herself transported into another world, ruled by a mysterious elite of witches—and these witches don't seem to be in it for the fun. They're hard at work capturing sprites, the native magical beings of the world, and forcing them into slavery. Once Arusu realizes that her new surroundings aren't just a dream, she sets out to change things.

(Source: ANN)","The series aired on NHK Educational TV from April 9, 2004, to March 4, 2005, with a 6-episode OVA spin-off titled Tweeny Witches: The Adventures released on November 22, 2007. In North America, Media Blasters released the series and OVA in 2008 and 2009 respectively, both dubbed and subbed. (Source: TV Tropes)",spring,2004.0,Fridays,18:20,"Sogo Vision, Tohokushinsha Film Corporation, Beyond C.",Media Blasters,Studio 4°C,"Adventure, Comedy, Fantasy",Isekai
874,Digimon Tamers,Digimon Tamers,デジモンテイマーズ,Digimon: Digital Monsters 03,https://myanimelist.net/anime/874/Digimon_Tamers,https://cdn.myanimelist.net/images/anime/7/73696.jpg,,TV,Original,51.0,Finished Airing,False,2001-04-01T00:00:00+00:00,2002-03-31T00:00:00+00:00,25 min per ep,PG - Children,7.64,125764.0,1414.0,1238,202313,1956,"Digimon Tamers takes place in a world where the popular Digimon franchise is all the rage, consisting of a cartoon, video games, and the trading card game. Takato Matsuda is a huge Digimon fan that's particularly obsessed with the card game, and constantly daydreams about the universe therein. One day, he finds a mysterious blue card, which he slides through a scanner toy to use in the popular battle game. His toy suddenly glows and transforms into a Digivice, and Takato's fan-made design, Guilmon, materialises in front of him. Thrilled by the prospect of having a real-life Digimon, Takato embraces his new partner, and his adventures as a Digimon Tamer begin.

Takato quickly discovers that being a Digimon Tamer is not all fun and games—in reality, it's much more dangerous than the card games he's accustomed to. Wild Digimon have begun to appear all across Japan, causing rampages that result in chaos and mayhem. Armed with his Digivice, which can scan trading cards to strengthen Guilmon, Takato and his new partner set out to combat the rogue Digimon. They are tasked with protecting the world from Digimon attacks, whilst a mysterious organization determined to eliminate all Digimon and their Tamers lurks in the shadows...",Digimon Tamers is the first anime of the franchise to depart from the original storyline established in Digimon Adventure and Digimon Adventure 02. The trading cards used by the characters in the show are based on cards in the real life Digimon Trading Card Game.,spring,2001.0,Sundays,09:00,"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,"Adventure, Comedy, Fantasy",Isekai
929,Seisenshi Dunbine,Aura Battler Dunbine,聖戦士ダンバイン,"Holy Warrior Dunbine, Dunbine",https://myanimelist.net/anime/929/Seisenshi_Dunbine,https://cdn.myanimelist.net/images/anime/1562/94955.jpg,https://www.youtube.com/watch?v=Km1kVJ-zf3k,TV,Novel,49.0,Finished Airing,False,1983-02-05T00:00:00+00:00,1984-01-21T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.05,3041.0,4070.0,5696,14421,47,"Shou Zama is an ordinary 18-year-old from Tokyo who finds himself summoned to the medieval fantasy world of Byston Well. Upon arrival, he is put into service under the ambitious lord Drake Luft, who seeks to greatly expand his power. Those like Shou who come from ""Upper Earth"" possess strong aura power and are ordered to pilot ""Aura Battlers,"" insectoid mecha designed by a man named Shot Weapon, who also came from Upper Earth.

However, Shou's alliances quickly change when he meets Marvel Frozen, a young woman who has decided to rebel against Drake's political agenda. As he realizes the lord's true intentions, the boy chooses to join the fight against Drake and team up with Neal Given, who leads the resistance movement. The resistance isn't alone—Riml, daughter of their enemy and Neal's secret love, aids their efforts, hoping to escape from her father's clutches. As Shou finds himself fighting alongside his new comrades, they put their lives on the line to prevent the villainous Drake from taking over Byston Well before it's too late.

[Written by MAL Rewrite]","Aura Battler Dunbine is adapted from the novel The Wings of Rean by director Yoshiyuki Tomino, which originally did not include mechs, added into the anime at the sponsors' request.",winter,1983.0,Saturdays,17:30,"Bandai Visual, Sotsu, Nagoya Broadcasting Network","ADV Films, Sentai Filmworks",Sunrise,"Action, Adventure, Drama, Fantasy, Sci-Fi","Isekai, Mecha"
992,Dual! Parallel Lun-Lun Monogatari,Dual! Parallel Trouble Adventure,デュアル！ぱられルンルン物語,"Dual! Parare Runrun Monogatari, Dual Parallel! Trouble Adventures",https://myanimelist.net/anime/992/Dual_Parallel_Lun-Lun_Monogatari,https://cdn.myanimelist.net/images/anime/8/31223.jpg,,TV,Original,13.0,Finished Airing,False,1999-04-08T00:00:00+00:00,1999-07-01T00:00:00+00:00,25 min per ep,PG-13 - Teens 13 or older,7.05,9081.0,4043.0,5071,19514,68,"Kazuki Yotsuga is your regular average nerd in high-school, except he isn't smart. He has this website which relates to his visions that only he can see. His visions are about robots who keep fighting each other battle after battle. One day he is sent to a ""parallel world"" where these visions exist and he joins a company to fight back against the devious RaRa, who want to take over the world. 

(Source: ANN)",,spring,1999.0,Thursdays,19:00,Pioneer LDC,"Discotek Media, Geneon Entertainment USA",AIC,"Action, Comedy, Sci-Fi","Harem, Isekai, Mecha"
993,Dual! Parallel Runrun Monogatari Special,,デュアル！ぱられルンルン物語「ファイナル・フロンティア」,"Dual! Parallel Trouble Adventures Special, Dual Parallel! Trouble Adventures - Final Frontier, Dual! Parallel Lunlun Monogatari Special",https://myanimelist.net/anime/993/Dual_Parallel_Runrun_Monogatari_Special,https://cdn.myanimelist.net/images/anime/4/26319.jpg,,Special,Original,1.0,Finished Airing,False,1999-12-22T00:00:00+00:00,,29 min,PG-13 - Teens 13 or older,6.84,2997.0,5019.0,8260,5777,8,"Peace has been brought to both earths, and everyone is living out their lives as normal citizens. But how normal could life be for war hero Kazuki living with five beautiful women under the same roof... Apparently, he doesn't need to wait long to find out. An ancient artifact that is the key to their adventures in the parallel universes forces Kazuki to hop in the saddle yet again, but this time it's outer space or bust. 

(Source: ANN)",,,,,,,Geneon Entertainment USA,AIC,"Comedy, Drama, Romance, Sci-Fi","Harem, Isekai, Mecha"
