character_id,anime_id,name,name_kanji,nicknames,url,image_url,favorites,about,role,voice_actor_name,voice_actor_lang,voice_actor_image_url
207204,48239,Armuna,アルムナ,,https://myanimelist.net/character/207204/Armuna,https://cdn.myanimelist.net/images/characters/12/467091.jpg?s=89d2b236cd150d6c25a65199fbb1238e,0.0,,Supporting,"Furuki, Nozomi, Meeus, Éléonore, Meyer, Jenny Maria, Ricci, Kate Kelly","Japanese, French, German, Portuguese (BR)","https://cdn.myanimelist.net/images/voiceactors/3/82046.jpg?s=1d58c0d628f75c4afd1dae717f263bcf, https://cdn.myanimelist.net/images/voiceactors/2/68715.jpg?s=3084d7854c9ec90a56601062358ce0f4, https://cdn.myanimelist.net/images/voiceactors/1/40333.jpg?s=63dcbcc7584244172c81ac5a9af397a1, https://cdn.myanimelist.net/images/voiceactors/3/73899.jpg?s=975c538f240bf40ed059acdc235f1ed1"
207440,48239,Caerick,ケイリック,,https://myanimelist.net/character/207440/Caerick,https://cdn.myanimelist.net/images/characters/4/482244.jpg?s=63e56a02062ec0cfdda78246ab8744d5,0.0,"Caerick is Mai-Mai's son, younger twin brother of Caerina and Cayna's grandson.

Caerick is a young elf and the younger twin brother of Caerina, he is the father of Idzik, Caerick is a skilled merchant who runs Sakaiya, a large company that does business across the continent. He spent about fifty years establishing the commerce network that fell to pieces after the seven nations became three. Caerick is considered the founding father of the Merchants Guild. He enjoys a little trickery and intrigue in business, but it's not a corrupt merchant. Although he initially upset his grandmother Cayna, once they made up, he enjoyed helping her in all sorts of ways. His greatest concern right now is finding someone to take his twin sister's hand in marriage.

(Source: In the Land of Leadale Wiki)",Supporting,"Mullenaerts, Bruno, Takagi, Tomoya, Coronel, Bruno, McDonald, Landon, Costa, Marco Antônio, Rossa, Roman","French, Japanese, Spanish, English, Portuguese (BR), German","https://cdn.myanimelist.net/images/voiceactors/3/67056.jpg?s=09550dceec118d24a19f5c98c641798e, https://cdn.myanimelist.net/images/voiceactors/1/58300.jpg?s=7868fc36cf8675607d4475468aaeb061, https://cdn.myanimelist.net/images/voiceactors/2/78101.jpg?s=a9b90c35f3b44f46044c62bc9db3d7c6, https://cdn.myanimelist.net/images/voiceactors/1/58508.jpg?s=6455ff99bcbcf6c3370978b43047eeb6, https://cdn.myanimelist.net/images/voiceactors/1/76585.jpg?s=91d8d6c5f693d8bf1e8a8adc01af87f1, https://cdn.myanimelist.net/images/voiceactors/3/77775.jpg?s=9456f53a9d079fff0360308f1e3b81b6"
205586,48239,Eline,エーリネ,,https://myanimelist.net/character/205586/Eline,https://cdn.myanimelist.net/images/characters/10/465712.jpg?s=6d26f9fb48c2c663b2e60d2a94543233,2.0,,Supporting,"Maeno, Tomoaki, Morales, Alex, Crépet, Alexandre, Ugarte, Víctor, Sabel, Martin","Japanese, Portuguese (BR), French, Spanish, German","https://cdn.myanimelist.net/images/voiceactors/2/56372.jpg?s=6043e0f68d0e1b8dcf158a8d82bb9acc, https://cdn.myanimelist.net/images/voiceactors/2/78102.jpg?s=ef2bbdfd265e16a813ec4bb5781494e5, https://cdn.myanimelist.net/images/voiceactors/1/71248.jpg?s=e7e3eb3f011298a0c655dc30f2a4e85a, https://cdn.myanimelist.net/images/voiceactors/1/70314.jpg?s=5b9ebe16b909e4d093e57a1d158e8586, https://cdn.myanimelist.net/images/voiceactors/3/47132.jpg?s=7887c0699bd36c893996f3e7e8df3df2"
206898,48239,Exis,エクシズ,Tartarus,https://myanimelist.net/character/206898/Exis,https://cdn.myanimelist.net/images/characters/8/466356.jpg?s=5ae22a8c69180facd084ec45ea290ae1,0.0,,Supporting,"Kijima, Ryuuichi, Juarez, Ricardo, Hinderyckx, Michel, del Roble, Daniel, Rudd, Matthew David","Japanese, Portuguese (BR), French, Spanish, English","https://cdn.myanimelist.net/images/voiceactors/1/74915.jpg?s=aa3ef2e82f944cd9332aa74e6eadfcf7, https://cdn.myanimelist.net/images/voiceactors/1/79787.jpg?s=c26b18bc7020091a343f8b65e6300384, https://cdn.myanimelist.net/images/voiceactors/3/28461.jpg?s=db22a6b86601dcb9a64437967bde51ae, https://cdn.myanimelist.net/images/voiceactors/2/70197.jpg?s=1318917a4a3c61d7d5f651b12bec17a7, https://cdn.myanimelist.net/images/voiceactors/2/59281.jpg?s=cac3453ca44787992513e7219e0e19e6"
206899,48239,Guardian,守護者,,https://myanimelist.net/character/206899/Guardian,https://cdn.myanimelist.net/images/characters/15/466358.jpg?s=c077f1a175b99ee43b30bec4fc8ec682,0.0,,Supporting,"Kuwahara, Yuuki, Landresse, Sophie, Moreno, Susana, Mello, Rosângela","Japanese, French, Spanish, Portuguese (BR)","https://cdn.myanimelist.net/images/voiceactors/3/61300.jpg?s=90cd28ecb90dee10a04f298c54b5cb53, https://cdn.myanimelist.net/images/voiceactors/1/66109.jpg?s=a043ea1da4954e10023f7bd99eb72622, https://cdn.myanimelist.net/images/voiceactors/2/68412.jpg?s=cde299cfc49448a3f526e439dbbc9b7d, https://cdn.myanimelist.net/images/voiceactors/3/68374.jpg?s=96333d6b57b095e3a4d08b013de2781e"
200273,48239,Kartatz,カータツ,,https://myanimelist.net/character/200273/Kartatz,https://cdn.myanimelist.net/images/characters/13/450595.jpg?s=a1cf2277760473a392393211eb996051,12.0,"The youngest of the three siblings and a dwarf. He is a specialist when it comes to building architectural structures such as fortresses, castles, and dungeons. In the current world, he is a famous craftsman. He's a stubborn and harsh boss but compared to his eccentric siblings Skargo and Mai-Mai, he seems like he has common sense.

(Source: Official Site)",Supporting,"Sugita, Tomokazu, Silverstein, Keith, Janssen, Thierry, Ramos, Mauro, Rangel, Óscar, Grobe, Tim","Japanese, English, French, Portuguese (BR), Spanish, German","https://cdn.myanimelist.net/images/voiceactors/1/81054.jpg?s=b097749c915d7b524a6aab22bdace0e7, https://cdn.myanimelist.net/images/voiceactors/1/33313.jpg?s=8eb9115d313847bc69eeee18fd673403, https://cdn.myanimelist.net/images/voiceactors/1/65053.jpg?s=d4081f66a45b0c9fa697308cd2acac14, https://cdn.myanimelist.net/images/voiceactors/3/67282.jpg?s=f59b5a3404f5565c5087a6f61d8b0ea4, https://cdn.myanimelist.net/images/voiceactors/2/68421.jpg?s=93aeac7c3dec38a17f7fe4f2f58a0faf, https://cdn.myanimelist.net/images/voiceactors/2/47133.jpg?s=22dfdc527bc9d661528d39489c39da53"
193233,48239,Key,キー,,https://myanimelist.net/character/193233/Key,https://cdn.myanimelist.net/images/characters/14/485681.jpg?s=8e3a31554eb79a5e71147c61a83dea70,0.0,,Supporting,"Otagiri, Yui, Horta, Luísa, Delint, Alex, Eikermann, Elise","Japanese, Portuguese (BR), Spanish, German","https://cdn.myanimelist.net/images/voiceactors/3/56851.jpg?s=c93b720a04b357cec6eee2f7d4ec5c56, https://cdn.myanimelist.net/images/voiceactors/1/62706.jpg?s=5eca8452cec1e78c2eba8b41d85a8613, https://cdn.myanimelist.net/images/voiceactors/3/80062.jpg?s=5b0ad107961eef96530aa50d27bd9c26, https://cdn.myanimelist.net/images/voiceactors/3/76185.jpg?s=b33d63dc927e8d47cdc3f43d006968f0"
207537,48239,"Lopus, Harvery",ロプス,,https://myanimelist.net/character/207537/Harvery_Lopus,https://cdn.myanimelist.net/images/characters/13/485683.jpg?s=bdee96a77c39762a02fe4c853f0ffceb,0.0,Professor of Alchemy at the Royal Acadamy and Mai-Mai’s husband.,Supporting,"Konishi, Katsuyuki, Torres, José Ángel, Lemaire, Brieuc, Nanal, Rodrigo, Fallow, Vincent","Japanese, Spanish, French, Portuguese (BR), German","https://cdn.myanimelist.net/images/voiceactors/1/69727.jpg?s=509403a4f0d0a9fe2e95fb52b95d082e, https://cdn.myanimelist.net/images/voiceactors/2/68783.jpg?s=4fcb5efc93f8e2b9c52fe137548c9c80, https://cdn.myanimelist.net/images/voiceactors/1/71302.jpg?s=2e8a9052f2d05f729754f0ea82345666, https://cdn.myanimelist.net/images/voiceactors/3/63348.jpg?s=e09fe07f0ff06a7cb21f079d4573b9ad, https://cdn.myanimelist.net/images/voiceactors/3/57711.jpg?s=d82427c847d49a251524d6c2abdd4d18"
171572,48316,"Kagenou, Cid",シド・カゲノー,"Minoru Kagenou, Shadow, Jimina Seinen/Mundane Mann, John Smith, Suzuki Hope",https://myanimelist.net/character/171572/Cid_Kagenou,https://cdn.myanimelist.net/images/characters/7/461218.jpg?s=8c93ac23d2f2cb449082dbf0a8beaec1,8384.0,"Cid is the founder and leader of the secret organization Shadow Garden under the moniker Shadow to help realize his fantasy of becoming an ""Eminence in Shadow."" However, unbeknownst to him, his fabrications are often revealed to be quite genuine in reality.",Main,"Yamashita, Seiichirou, Vivolo, Ezio, Gibbs, Adam, Aubert-Carlin, Alan","Japanese, Italian, English, French","https://cdn.myanimelist.net/images/voiceactors/1/74708.jpg?s=d6ff589699144bfe831cf40976896aaa, https://cdn.myanimelist.net/images/voiceactors/1/65985.jpg?s=93a8689f58310059a10e422e43c2db7e, https://cdn.myanimelist.net/images/voiceactors/3/76943.jpg?s=35ae262167f5695040d63a01af8ea011, https://cdn.myanimelist.net/images/voiceactors/2/80980.jpg?s=50cfd08c946c2a09721c352e22e48994"
194178,48316,Alpha,アルファ,,https://myanimelist.net/character/194178/Alpha,https://cdn.myanimelist.net/images/characters/16/491824.jpg?s=3b471c7ff86eb6fd8e4dbae48bf0f00e,662.0,"Alpha is the second-in-command of Shadow Garden, as well as a descendant of the elf Hero Olivier. After being cured of Demon Possession by Cid Kagenou, she would devote her life to his cause, becoming the first member to be recruited into his organization. She is strict, but attentive to the feelings of subordinates. Alpha found and recruited six core members of the organization in an effort to destroy the cult of the demon Diablos.

(Source: The Eminence In Shadow Wiki)",Supporting,"Seto, Asami, Kelly, Christina, Simonelli, Federica, Blanc, Laura, Markiefka, Angelina","Japanese, English, Italian, French, German","https://cdn.myanimelist.net/images/voiceactors/3/65839.jpg?s=fc10712f42c93ebbcb2e02a6b6448c30, https://cdn.myanimelist.net/images/voiceactors/2/41384.jpg?s=79de35d9c7d855f3c666142ef94f8dbe, https://cdn.myanimelist.net/images/voiceactors/1/64710.jpg?s=9bd1d3bcad4829cd10795ce5b4ae9710, https://cdn.myanimelist.net/images/voiceactors/3/68211.jpg?s=abab18a8546477785d6092d44b503cc3, https://cdn.myanimelist.net/images/voiceactors/3/51858.jpg?s=32412380b3d63851d5be603442b6dd51"
194196,48316,Annerose,アンネローゼ,,https://myanimelist.net/character/194196/Annerose,https://cdn.myanimelist.net/images/characters/15/499859.jpg?s=11cb47be912aabfcd1c97fd990338148,10.0,"Annerose is a strong swordswoman, hailing from the Velgalta Empire.",Supporting,"Wakayama, Shion, McCurdy, Chelsea Ryan, Atepi, Giuliana, Orsat, Alice","Japanese, English, Italian, French","https://cdn.myanimelist.net/images/voiceactors/1/79679.jpg?s=273318c302a03b00e860e250d555c777, https://cdn.myanimelist.net/images/voiceactors/2/30729.jpg?s=a98f86a40b5f6b48dad21ec03bae1709, https://cdn.myanimelist.net/images/voiceactors/2/37647.jpg?s=8a9517a8077cf32107d2099f3116d5c4, https://cdn.myanimelist.net/images/voiceactors/1/69891.jpg?s=96f5b4960298c4529cbce91008b77553"
194197,48316,Aurora,アウロラ,,https://myanimelist.net/character/194197/Aurora,https://cdn.myanimelist.net/images/characters/13/502439.jpg?s=aa39608f6ca79776ef7d039b21a54fdb,130.0,"Aurora is a witch from the distant past. She is regarded as the Witch of Calamity and has some connection with the Order of Diabolos and possibly, the Three Heroes. 



(Source: The Eminence In Shadow Wiki)",Supporting,"Nazuka, Kaori, Silvestri, Ilaria, Calene-Black, Shelley, Hénocq, Virginie, Dietz, Janina","Japanese, Italian, English, French, German","https://cdn.myanimelist.net/images/voiceactors/3/67835.jpg?s=d1b8380abb07baa6f0fef8dce10bca2d, https://cdn.myanimelist.net/images/voiceactors/1/68356.jpg?s=1c9f7be9005f8991d33c1a19f99b3e02, https://cdn.myanimelist.net/images/voiceactors/1/40186.jpg?s=48af019410eb323cc635f8979a718697, https://cdn.myanimelist.net/images/voiceactors/2/80663.jpg?s=bba46c4ca5f707b586792464b0396a4c, https://cdn.myanimelist.net/images/questionmark_23.gif?s=f7dcbc4a4603d18356d3dfef8abd655c"
194193,48316,"Barnett, Sherry",シェリー・バーネット,,https://myanimelist.net/character/194193/Sherry_Barnett,https://cdn.myanimelist.net/images/characters/10/483071.jpg?s=332cbcf832c876533582ac720f52de48,32.0,"Sherry Barnett is a student of Midgar Royal Spellsword Academy. The adopted daughter of Ruslan Barnett. Like her late mother, she is fond of archaeology and ancient languages.",Supporting,"Aizawa, Saya, Karbowski, Brittney, Maniglio, Giulia, Masseron, Olivia, Olbert, Melanie","Japanese, English, Italian, French, German","https://cdn.myanimelist.net/images/voiceactors/1/64322.jpg?s=ebaafa03c4c82ca2780dcbdc994eefa0, https://cdn.myanimelist.net/images/voiceactors/2/34809.jpg?s=1c3379b3322880262fca475d33982d5a, https://cdn.myanimelist.net/images/voiceactors/1/46582.jpg?s=67d957143bf25381f76b098e31678244, https://cdn.myanimelist.net/images/voiceactors/3/80244.jpg?s=8d12958e4ec962719d27a760614177c1, https://cdn.myanimelist.net/images/questionmark_23.gif?s=f7dcbc4a4603d18356d3dfef8abd655c"
219929,48316,"Barnett, Ruslan",ルスラン・バーネット,,https://myanimelist.net/character/219929/Ruslan_Barnett,https://cdn.myanimelist.net/images/characters/10/495968.jpg?s=e3697ca88ab37dc1a0f269acc86ef33e,0.0,"Deputy director of the Royal Academy of Magical Swordsmen of Midgar, foster father of Sherry Barnett. He is in poor health, but he is not going to leave his post.",Supporting,"Ootsuka, Houchuu, Matranga, David, Moneta, Claudio, Noérie, Patrick","Japanese, English, Italian, French","https://cdn.myanimelist.net/images/voiceactors/3/80423.jpg?s=e68f9e25b6b73d6e1d8941bd5e9aad51, https://cdn.myanimelist.net/images/voiceactors/2/38511.jpg?s=c8fba17cd97144e7b4d03aaa81f018fe, https://cdn.myanimelist.net/images/voiceactors/3/37157.jpg?s=37ac121dd5f6b4265263f43015e3be40, https://cdn.myanimelist.net/images/voiceactors/1/66058.jpg?s=77966a5b47b647e5ee4709557b5dbd2c"
194195,48316,Beatrix,ベアトリクス,"Goddess of War, Elven Sword Saint",https://myanimelist.net/character/194195/Beatrix,https://cdn.myanimelist.net/images/characters/3/448405.jpg?s=ea5dc635ad72c88599a6b382ca06e50a,73.0,"An elf with the title of Goddess of War. Calm, confident and determined in achieving her goals, she is not afraid to say what she thinks, but is usually polite to the people around her. Is presumed to be the long lost aunt of Alpha.

(Source: The Eminence In Shadow Wiki, edited)",Supporting,"Komatsu, Mikako, Sumrall, Allison, Riva, Gea, Planet, Sophie","Japanese, English, Italian, French","https://cdn.myanimelist.net/images/voiceactors/1/69581.jpg?s=59c58cd07492f276c6136c9d062c6966, https://cdn.myanimelist.net/images/voiceactors/1/43304.jpg?s=6559739acbf7a1b394cd63ead7383899, https://cdn.myanimelist.net/images/voiceactors/1/15029.jpg?s=0610753eb20a44a2f7def8cbed32c4fa, https://cdn.myanimelist.net/images/voiceactors/1/69936.jpg?s=0660aa0968144f3d6c92f6cbadf08860"
194179,48316,Beta,ベータ,Natsume,https://myanimelist.net/character/194179/Beta,https://cdn.myanimelist.net/images/characters/12/483022.jpg?s=b2c5a98fc907e50a8c14dd3f2dc7fb80,399.0,"Beta is the third member of Shadow Garden, supporting her master Shadow against the Order of Diabolos. Outside of her Shadow Garden activities, she adopts the identity of Natsume, an up-and-coming author of numerous original pieces of literature.

(Source: The Eminence In Shadow Wiki)",Supporting,"Minase, Inori, Wild, Annie, Cherubelli, Laura, Marié, Émilie, Ewelina, Anna","Japanese, English, Italian, French, German","https://cdn.myanimelist.net/images/voiceactors/1/69969.jpg?s=7594fa5c7f9e093dcbb42a0395069dc9, https://cdn.myanimelist.net/images/voiceactors/2/73907.jpg?s=9578813961a8a2487a1d7090048cd594, https://cdn.myanimelist.net/images/voiceactors/3/70573.jpg?s=316dc32e2e02bc2651c993441aaaa6a5, https://cdn.myanimelist.net/images/voiceactors/1/81181.jpg?s=2f49303fa1709b22addcb3ce597bc45f, https://cdn.myanimelist.net/images/voiceactors/3/45954.jpg?s=67f4b020fb153fe2613f694bd9e09c64"
222368,48316,Chi,カイ,Karen von Herzog,https://myanimelist.net/character/222368/Chi,https://cdn.myanimelist.net/images/characters/10/501616.jpg?s=0d5c9c3aeb016257ca8944f3207e354f,7.0,"Chi is a member of the secret organization Shadow Garden. She is a friend of Omega, with whom she works under the guidance of Epsilon. Like many members of Shadow Garden, she is named after a letter of the Greek alphabet.",Supporting,"Minami, Mayu, Coates, Kalin, Cardani, Emanuela, Bataille, Amandine, Widera, Marie-Jeanne","Japanese, English, Italian, French, German","https://cdn.myanimelist.net/images/voiceactors/2/62373.jpg?s=6ec7cf1911237bb2b1e2f8cb37068a6c, https://cdn.myanimelist.net/images/voiceactors/1/68273.jpg?s=5cabf3fa8cd7511f64bba05c8f3ff394, https://cdn.myanimelist.net/images/voiceactors/1/80172.jpg?s=2da366e874546669bfdcdda939f44965, https://cdn.myanimelist.net/images/voiceactors/2/80666.jpg?s=d1ce46bbf02d220f15803e78f3b6531e, https://cdn.myanimelist.net/images/voiceactors/2/73168.jpg?s=66ef54c9d851da0ac56b5400b929458a"
218751,48316,Cid's Father,シドの父,,https://myanimelist.net/character/218751/Cid_039_s_Father,https://cdn.myanimelist.net/images/characters/4/496734.jpg?s=74724d4527fbab424ea4f825a74f4c86,0.0,,Supporting,"Mamiya, Yasuhiro, Tichit, Jean-Rémi","Japanese, French","https://cdn.myanimelist.net/images/voiceactors/1/10693.jpg?s=28315ce100d61cbaecd8d29e120a5df5, https://cdn.myanimelist.net/images/voiceactors/3/70603.jpg?s=7253fd14e7eee2766e7a3079109f91f6"
143343,48615,Diablo,ディアブロ / 坂本 拓真,Sakamoto Takuma,https://myanimelist.net/character/143343/Diablo,https://cdn.myanimelist.net/images/characters/3/353670.jpg?s=9a3c3f9c387045ed8c3f2a1590c8e777,886.0,"Originally a shut-in gamer who went by the name ""Diablo"" in the MMO ""Cross Reverie."" Having spent hours playing, he could defeat any player using his superior equipment and overwhelming skill. After being summoned one day to another world where he had the body of his in-game character, he finds himself the owner of two girls, a Pantherian and an elf, due to their invocation magic reflecting back at them due to an item of his.",Main,,,
140148,48615,"Galleu, Rem",レム・ガレウ,,https://myanimelist.net/character/140148/Rem_Galleu,https://cdn.myanimelist.net/images/characters/12/519758.jpg?s=76ef8713b845f4a9148abc0ceb49b817,811.0,"She is a Pantherian who became an invoker and had no choice but to become an adventurer and continue to demonstrate its strength, saying to aim to exterminate the Demon King Krebskrem.",Main,,,
140149,48615,"L. Greenwood, Shera",シェラ・L・グリーンウッド,,https://myanimelist.net/character/140149/Shera_L_Greenwood,https://cdn.myanimelist.net/images/characters/16/519759.jpg?s=62a62c587398236ebe3f612116018d59,455.0,She is an Elf who is one of the two Summoners who summoned Diablo. The reason she summoned him was to have the strength to live free.,Main,,,
190919,48615,Horn,ホルン,,https://myanimelist.net/character/190919/Horn,https://cdn.myanimelist.net/images/characters/14/519762.jpg?s=8c82d21e0068b68771b8a506fd80e48a,6.0,"Age: 12
Gender: Female

Horn is a grasswalker that specializes in thief skills. Horn meets Diablo's party while they're going through the town surrounding Zircon Tower.",Supporting,,,
180607,48615,Rose,薔薇,,https://myanimelist.net/character/180607/Rose,https://cdn.myanimelist.net/images/characters/4/519760.jpg?s=c0ca67ef832ca56a6cf8a6b688e1513b,44.0,"Rose is a Magmatic Maid in service of her master, Diablo. She often shows yandere tendencies towards those who associate themselves with her master.",Supporting,,,
190917,48615,"Weselia, Lumachina",ルマキーナ・ウエスエリア,,https://myanimelist.net/character/190917/Lumachina_Weselia,https://cdn.myanimelist.net/images/characters/6/428816.jpg?s=a2d3865c88bca0e3ff72356689c9d171,42.0,"Lumachina is a 17 year old girl and the idol/leader of her religion. Being seen as a ""miracle worker"" at a young age, Lumachina has been sheltered by her faith and is ignorant to a large majority of the world as a result. Due to her work with miracles Lumachina is given the title of ""High Priest"" and is often asked to perform miracles through her prayers.",Supporting,,,
163354,48760,Arc,アーク,,https://myanimelist.net/character/163354/Arc,https://cdn.myanimelist.net/images/characters/4/439870.jpg?s=bb34db87c317769e848fe694c2dd136a,197.0,"A Japanese gamer who, after falling asleep playing an online game, finds himself trapped in his game avatar, seemingly transported to a different world.",Main,"Maeno, Tomoaki, Tennstedt, Julian, Johnson, Brandon","Japanese, German, English","https://cdn.myanimelist.net/images/voiceactors/2/56372.jpg?s=6043e0f68d0e1b8dcf158a8d82bb9acc, https://cdn.myanimelist.net/images/voiceactors/1/70901.jpg?s=2aae1079ea7c8222933ac9c4e480347e, https://cdn.myanimelist.net/images/voiceactors/2/70960.jpg?s=64b3c2abb50f6b3a66ab691982a0d958"
171677,48760,"Lalatoya, Ariane Glenys",アリアン・グレニス・ララトイア,,https://myanimelist.net/character/171677/Ariane_Glenys_Lalatoya,https://cdn.myanimelist.net/images/characters/15/476639.jpg?s=25a510136e48a435c0586e06ec44655a,143.0,"Ariane Glenys Maple (アリアン・グレニス・メープル) later renamed as Ariane Glenys Lalatoya, is very good at Spirit Magic and swordsmanship.

(Source: Skeleton Knight In Another World Wiki)",Main,"Fairouz Ai, Glass, Caitlin, May, Moira","Japanese, English, German","https://cdn.myanimelist.net/images/voiceactors/2/76160.jpg?s=09563ff56511cfe7ab28999b64a14c85, https://cdn.myanimelist.net/images/voiceactors/2/40237.jpg?s=f9426183b369d4260c18b27dc486dfcb, https://cdn.myanimelist.net/images/voiceactors/2/81015.jpg?s=e574be5955a39962b7dac6fb109e19b3"
195746,48760,Ponta,ポンタ,,https://myanimelist.net/character/195746/Ponta,https://cdn.myanimelist.net/images/characters/14/476640.jpg?s=00bca9bb5ff11ad96d752a63171e2e5c,86.0,"Ponta is a Fluffy Fox, a spirit animal that is Arc's partner. Ponta is also a known glutton and would beg her owner for any new delight that caught her interest.

(Source: Skeleton Knight In Another World Wiki)",Main,"Hieda, Nene, Lo, Emi","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/3/64918.jpg?s=6a0b916c4294058e8ec59271e7a292ec, https://cdn.myanimelist.net/images/voiceactors/2/58651.jpg?s=4e514d85a642ca001533d087003a3212"
210711,48760,Brian,ブリアン,,https://myanimelist.net/character/210711/Brian,https://cdn.myanimelist.net/images/characters/11/474644.jpg?s=b972881d390f9369ff9e6402318491e3,0.0,,Supporting,"Souma, Kouichi",Japanese,https://cdn.myanimelist.net/images/voiceactors/3/75529.jpg?s=e98a10bbac18f4d422766b4b59cf549e
212126,48760,Carcy,カーシー ,,https://myanimelist.net/character/212126/Carcy,https://cdn.myanimelist.net/images/characters/4/476894.jpg?s=ce3f01e6294ca51c66d9ff94a0b06a8e,0.0,,Supporting,"Tamaru, Atsushi, Thelwell, Kevin D.","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/2/61306.jpg?s=6b2bd8c1e6379373cb3c8b35ddfc4af2, https://cdn.myanimelist.net/images/voiceactors/3/69905.jpg?s=ac248b825f8a2ad53404dd6e2effc1a0"
210712,48760,Carlon,カルロン,,https://myanimelist.net/character/210712/Carlon,https://cdn.myanimelist.net/images/characters/12/474646.jpg?s=eb747d63a846ece124750fc79fd2f2c2,0.0,,Supporting,"Kikuchi, Michitake",Japanese,https://cdn.myanimelist.net/images/voiceactors/2/70477.jpg?s=08bf3ffda6c3ca2b09065d1d06a66a28
209785,48760,Celsika,セルシカ,,https://myanimelist.net/character/209785/Celsika,https://cdn.myanimelist.net/images/characters/11/476027.jpg?s=2b405e3be6b2907ce43e4bfeb58bd4eb,0.0,,Supporting,"Akiya, Hiroto, Oliver, Davon","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/3/59221.jpg?s=5a1fb21e89bd01f77cb836e928f9bff7, https://cdn.myanimelist.net/images/voiceactors/3/72891.jpg?s=533dfa84bb0c9d3a7edd0f46dbe7115d"
211735,48760,Ceriana,セリアーナ,,https://myanimelist.net/character/211735/Ceriana,https://cdn.myanimelist.net/images/characters/11/476898.jpg?s=31032ccf21e4fb17012955d1c4d2eb26,1.0,,Supporting,"Yamane, Aya, McGuire, Kristen","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/2/77339.jpg?s=65c4fe94d26d3559cd7cc247c49949a6, https://cdn.myanimelist.net/images/voiceactors/2/47054.jpg?s=3c45826d311cbd3890e73af028b8c0a0"
206863,48760,Chiyome,チヨメ,,https://myanimelist.net/character/206863/Chiyome,https://cdn.myanimelist.net/images/characters/11/471761.jpg?s=13bd7d29795dd0959819054f4c64bf3a,28.0,"Chiyome, formally known as Mia (ミア), is one of the primary female characters in the ""Skeleton Knight in Another World"" series. She received the name of ""Chiyome"" after becoming one of the six great fighters of the Jinshin clan.

(Source: Skeleton Knight In Another World Wiki)",Supporting,"Tomita, Miyu, Wiedenheft, Sarah","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/2/67315.jpg?s=e520f0b4e1f04c7056cb454f0bcffac9, https://cdn.myanimelist.net/images/voiceactors/1/43351.jpg?s=969c4a77d07a13e7aa935e9d73c29f16"
207469,48760,Dacares,ダカレス,,https://myanimelist.net/character/207469/Dacares,https://cdn.myanimelist.net/images/characters/6/473125.jpg?s=eee497cdc1e89da98eeed0e4d2d17613,0.0,,Supporting,"Hamano, Daiki, Gareth, Bradley","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/1/56853.jpg?s=f638394b4eeaac2691ff1438cfcf8ee4, https://cdn.myanimelist.net/images/voiceactors/2/70900.jpg?s=674a3ed66d4514ef9ee7679b0e79b98d"
159123,48761,"Maryblood, William G.",ウィリアム・G・マリーブラッド,"Faraway Paladin, Will",https://myanimelist.net/character/159123/William_G_Maryblood,https://cdn.myanimelist.net/images/characters/15/454875.jpg?s=151604300356e54345ac0f1ae4ed00cf,126.0,"Race: Human
Traits: Dragon Factor
Gender: Male
Age: 18 (Arc 4)
17 (Arc 3)
15-15½ (Arc 2)
1-15 (Arc 1)

Hair Color: Chestnut Brown (novel description / manga)
Orange (novel illustration / anime)

Eye Color: Deep Blue-green (novel description)
Gold (novel illustration / anime)
Red (manga)

William G. Maryblood (ウィリアム・G・マリーブラッド) is a lone human from the City of the Dead, born with vague memories of a past life and raised by the group of undead until the age of adulthood. He swore an oath to Gracefeel and leaves to explore the outside world to extend his hand to those in need and restore the faith in his guardian deity.

(Source: The Faraway Paladin Wiki)",Main,"Kawase, Maki, Liénart, Laetitia, Mendez, Erica, Granja, João Victor, Becerril, Diego, Knorr, Robert, Mattos, Nicolas","Japanese, French, English, Portuguese (BR), Spanish, German, Portuguese (BR)","https://cdn.myanimelist.net/images/voiceactors/1/53745.jpg?s=8630645e578fe12a7db93c75a17ceec4, https://cdn.myanimelist.net/images/voiceactors/3/70665.jpg?s=75a489c603be014619c94b4e336c7bf6, https://cdn.myanimelist.net/images/voiceactors/2/60609.jpg?s=974759f48b04bd46cdb65a2d52be805b, https://cdn.myanimelist.net/images/voiceactors/3/77185.jpg?s=c38fb91ba5bdcafdf35a05142141a786, https://cdn.myanimelist.net/images/voiceactors/1/73474.jpg?s=49dca75c1a1af79b4e90c0f1f167ae91, https://cdn.myanimelist.net/images/voiceactors/1/73868.jpg?s=e985e1a86f65be7d2f5d2a7e46de7997, https://cdn.myanimelist.net/images/voiceactors/3/81729.jpg?s=cdac4c13e90335f384135b375d39cd41"
